query_id	entrez_gene_id	gene_symbol_norm
loo_36088682_8	56479	KCNQ5
loo_36090737_0	2312	FLG
loo_36091691_1	2956	MSH6
loo_36091691_5	5395	PMS2
loo_36093893_2	7227	TRPS1
loo_36093993_3	60386	SLC25A19
loo_36094328_2	129563	DIS3L2
loo_36094328_5	3845	KRAS
loo_36094697_3	285489	DOK7
loo_36096017_1	1644	DDC
loo_36096017_2	1644	DDC
loo_36097642_0	64841	GNPNAT1
loo_36098066_11	5925	RB1
loo_36101541_0	7276	TTR
loo_36101541_2	7276	TTR
loo_36102038_1	55768	NGLY1
loo_36104171_0	3043	HBB
loo_36104171_2	3043	HBB
loo_36104584_3	5053	PAH
loo_36106561_0	6928	HNF1B
loo_36107810_2	81027	TUBB1
loo_36109173_6	23503	ZFYVE26
loo_36111639_3	2548	GAA
loo_36112278_0	111	ADCY5
loo_36115851_1	1259	CNGA1
loo_36115991_0	83959	SLC4A11
loo_36115991_5	83959	SLC4A11
loo_36118278_0	6898	TAT
loo_36118280_0	50939	IMPG2
loo_36118854_0	59341	TRPV4
loo_36119692_0	54840	APTX
loo_36120649_0	6304	SATB1
loo_36122374_10	9780	PIEZO1
loo_36122374_11	9780	PIEZO1
loo_36122674_2	10717	AP4B1
loo_36123715_0	3339	HSPG2
loo_36126070_1	79068	FTO
loo_36127939_0	4210	MEFV
loo_36129002_0	1586	CYP17A1
loo_36129242_0	84433	CARD11
loo_36130621_5	2548	GAA
loo_36130690_0	9897	WASHC5
loo_36131908_0	2717	GLA
loo_36134613_3	5395	PMS2
loo_36138598_0	7048	TGFBR2
loo_36138644_1	23516	SLC39A14
loo_36140366_0	7369	UMOD
loo_36140366_7	7369	UMOD
loo_36140376_1	11128	POLR3A
loo_36140584_1	4901	NRL
loo_36140714_2	54332	GDAP1
loo_36140739_7	84695	LOXL3
loo_36140798_1	7399	USH2A
loo_36142510_0	11253	MAN1B1
loo_36142510_2	11253	MAN1B1
loo_36142510_4	11253	MAN1B1
loo_36142595_0	3073	HEXA
loo_36148443_0	200931	SLC51A
loo_36150389_5	8468	FKBP6
loo_36150924_1	5979	RET
loo_36155026_4	547	KIF1A
loo_36156252_2	55187	VPS13D
loo_36158048_0	51082	POLR1D
loo_36158050_0	54808	DYM
loo_36159802_0	6729	SRP54
loo_36159821_2	3123	HLA-DRB1
loo_36160031_0	2538	G6PC
loo_36160031_10	2538	G6PC
loo_36160401_3	1806	DPYD
loo_36160401_7	7298	TYMS
loo_36160609_0	6323	SCN1A
loo_36160614_0	1756	DMD
loo_36160614_6	1756	DMD
loo_36160878_13	190	NR0B1
loo_36162733_5	4607	MYBPC3
loo_36165585_1	4647	MYO7A
loo_36165585_4	9381	OTOF
loo_36166435_0	4607	MYBPC3
loo_36168676_0	6314	ATXN7
loo_36171642_2	4137	MAPT
loo_36172483_0	100996717	NOTCH2NLC
loo_36172483_1	100996717	NOTCH2NLC
loo_36172483_6	100996717	NOTCH2NLC
loo_36172669_5	1806	DPYD
loo_36172669_6	1806	DPYD
loo_36175824_2	4851	NOTCH1
loo_36175824_3	6609	SMPD1
loo_36176816_0	5979	RET
loo_36177255_0	673	BRAF
loo_36177768_0	79577	CDC73
loo_36180229_0	383	ARG1
loo_36180229_5	383	ARG1
loo_36181023_1	3767	KCNJ11
loo_36183676_0	8831	SYNGAP1
loo_36184085_0	199713	NLRP7
loo_36184094_0	1654	DDX3X
loo_36184099_0	23545	ATP6V0A2
loo_36184779_2	64132	XYLT2
loo_36185913_1	80067	DCAF17
loo_36186627_3	64221	ROBO3
loo_36186647_0	90	ACVR1
loo_36187198_0	1278	COL1A2
loo_36189202_1	64127	NOD2
loo_36189202_4	64127	NOD2
loo_36189202_7	64127	NOD2
loo_36190515_2	2653	GCSH
loo_36190904_2	9132	KCNQ4
loo_36194344_1	8086	AAAS
loo_36195292_1	6536	SLC6A9
loo_36195292_2	6536	SLC6A9
loo_36195906_1	3239	HOXD13
loo_36196307_0	5621	PRNP
loo_36196307_7	5621	PRNP
loo_36196307_8	5621	PRNP
loo_36196307_10	5621	PRNP
loo_36197634_4	347688	TUBB8
loo_36198807_0	501	ALDH7A1
loo_36198807_4	501	ALDH7A1
loo_36200804_0	26275	HIBCH
loo_36200804_2	26275	HIBCH
loo_36201963_0	348	APOE
loo_36203267_4	5122	PCSK1
loo_36203303_3	4613	MYCN
loo_36203612_3	4790	NFKB1
loo_36206091_2	189	AGXT
loo_36206091_11	142680	SLC34A3
loo_36206858_3	7840	ALMS1
loo_36207057_0	2162	F13A1
loo_36207828_4	37	ACADVL
loo_36207831_2	3054	HCFC1
loo_36207837_2	50506	DUOX2
loo_36207837_3	50506	DUOX2
loo_36207837_4	50506	DUOX2
loo_36208971_3	6261	RYR1
loo_36208971_6	6261	RYR1
loo_36209295_2	2077	ERF
loo_36209295_3	2077	ERF
loo_36210261_1	5813	PURA
loo_36210689_0	1439	CSF2RB
loo_36211176_1	6311	ATXN2
loo_36211176_2	5521	PPP2R2B
loo_36212137_1	1832	DSP
loo_36214153_0	3043	HBB
loo_36216226_2	2896	GRN
loo_36216272_0	8239	USP9X
loo_36217262_2	51168	MYO15A
loo_36223829_0	9056	SLC7A7
loo_36229248_8	5979	RET
loo_36232299_5	7084	TK2
loo_36232428_1	4204	MECP2
loo_36232851_3	4292	MLH1
loo_36233295_7	7170	TPM3
loo_36241199_1	8462	KLF11
loo_36245975_9	55636	CHD7
loo_36246085_0	5589	PRKCSH
loo_36246950_1	7299	TYR
loo_36253531_3	11155	LDB3
loo_36253578_0	5654	HTRA1
loo_36253578_1	5654	HTRA1
loo_36253741_0	27031	NPHP3
loo_36253810_0	4000	LMNA
loo_36256460_2	215	ABCD1
loo_36258277_0	10913	EDAR
loo_36259452_0	1589	CYP21A2
loo_36259570_2	1080	CFTR
loo_36260083_3	344167	FOXI3
loo_36261369_11	7276	TTR
loo_36261369_12	7276	TTR
loo_36263152_3	445	ASS1
loo_36267863_0	1756	DMD
loo_36267863_1	88	ACTN2
loo_36268972_0	462	SERPINC1
loo_36269129_0	80232	WDR26
loo_36273440_2	1493	CTLA4
loo_36274208_0	79443	FYCO1
loo_36275201_0	6925	TCF4
loo_36275201_1	6925	TCF4
loo_36278440_3	351	APP
loo_36278440_10	351	APP
loo_36278440_11	351	APP
loo_36279597_1	2562	GABRB3
loo_36279597_7	9863	MAGI2
loo_36283405_1	157922	CAMSAP1
loo_36283405_2	157922	CAMSAP1
loo_36283893_1	6261	RYR1
loo_36286273_3	10370	CITED2
loo_36287435_0	2512	FTL
loo_36291383_3	7227	TRPS1
loo_36291383_11	7227	TRPS1
loo_36291470_0	9094	UNC119
loo_36291559_2	5395	PMS2
loo_36292100_3	2064	ERBB2
loo_36292611_0	6261	RYR1
loo_36293153_1	4436	MSH2
loo_36293153_10	5889	RAD51C
loo_36293153_11	57697	FANCM
loo_36294886_0	2896	GRN
loo_36294886_3	203228	C9ORF72
loo_36295822_1	30061	SLC40A1
loo_36299619_7	7450	VWF
loo_36303089_1	6513	SLC2A1
loo_36305450_1	29081	METTL5
loo_36305565_3	6736	SRY
loo_36305565_6	6736	SRY
loo_36307994_0	672	BRCA1
loo_36307994_1	672	BRCA1
loo_36308480_1	7048	TGFBR2
loo_36308480_4	7043	TGFB3
loo_36314434_1	6247	RS1
loo_36315908_0	1758	DMP1
loo_36318887_0	5087	PBX1
loo_36319078_4	57545	CC2D2A
loo_36322462_1	1028	CDKN1C
loo_36322462_3	1028	CDKN1C
loo_36324046_2	79840	NHEJ1
loo_36324046_3	8915	BCL10
loo_36328509_1	215	ABCD1
loo_36329483_3	5077	PAX3
loo_36329483_7	6663	SOX10
loo_36331509_9	5621	PRNP
loo_36332446_7	83990	BRIP1
loo_36332842_2	80216	ALPK1
loo_36332842_8	80216	ALPK1
loo_36334264_0	1758	DMP1
loo_36336351_2	6337	SCNN1A
loo_36338706_0	5889	RAD51C
loo_36338706_1	83990	BRIP1
loo_36339301_0	6785	ELOVL4
loo_36340787_6	1373	CPS1
loo_36341175_0	549	AUH
loo_36345447_0	4023	LPL
loo_36348183_4	710	SERPING1
loo_36348850_1	201163	FLCN
loo_36348931_0	27241	BBS9
loo_36349186_0	84466	MEGF10
loo_36349561_5	124454	EARS2
loo_36349561_8	56945	MRPS22
loo_36350814_2	1687	GSDME
loo_36350884_0	4359	MPZ
loo_36352632_3	203859	ANO5
loo_36352632_6	203859	ANO5
loo_36353133_5	773	CACNA1A
loo_36354001_1	26504	CNNM4
loo_36354768_2	6331	SCN5A
loo_36355576_3	4709	NDUFB3
loo_36356440_0	8120	AP3B2
loo_36357925_9	11128	POLR3A
loo_36362573_0	1281	COL3A1
loo_36363549_0	6598	SMARCB1
loo_36369230_2	4534	MTM1
loo_36369640_8	64802	NMNAT1
loo_36371238_1	80000	GREB1L
loo_36372969_0	6792	CDKL5
loo_36375035_2	2592	GALT
loo_36379263_3	199713	NLRP7
loo_36379394_4	203228	C9ORF72
loo_36381968_0	3145	HMBS
loo_36384957_0	2645	GCK
loo_36387827_1	8022	LHX3
loo_36393903_0	6101	RP1
loo_36394156_4	2705	GJB1
loo_36395596_4	673	BRAF
loo_36396100_9	7421	VDR
loo_36397039_0	6575	SLC20A2
loo_36397039_1	6575	SLC20A2
loo_36397455_2	2705	GJB1
loo_36398453_0	9451	EIF2AK3
loo_36401330_1	51168	MYO15A
loo_36401683_2	4854	NOTCH3
loo_36401683_3	4854	NOTCH3
loo_36402981_0	59336	PRDM13
loo_36402981_3	59336	PRDM13
loo_36403094_1	2122	MECOM
loo_36403339_0	5528	PPP2R5D
loo_36404298_1	10461	MERTK
loo_36404836_0	4160	MC4R
loo_36406308_5	4853	NOTCH2
loo_36406324_1	1244	ABCC2
loo_36406324_4	1244	ABCC2
loo_36407031_0	5979	RET
loo_36409722_0	3043	HBB
loo_36410089_8	2956	MSH6
loo_36410089_9	5395	PMS2
loo_36411698_1	2778	GNAS
loo_36411698_3	2778	GNAS
loo_36412589_0	5048	PAFAH1B1
loo_36413117_0	3508	IGHMBP2
loo_36415352_0	55690	PACS1
loo_36416214_0	6658	SOX3
loo_36417404_3	3977	LIFR
loo_36418094_0	5340	PLG
loo_36419413_4	1499	CTNNB1
loo_36419413_5	1499	CTNNB1
loo_36420106_0	1297	COL9A1
loo_36421788_0	51081	MRPS7
loo_36422197_0	168507	PKD1L1
loo_36422197_1	5310	PKD1
loo_36422197_2	5311	PKD2
loo_36423945_0	987	LRBA
loo_36426223_0	51422	PRKAG2
loo_36430399_6	1806	DPYD
loo_36430399_11	1806	DPYD
loo_36430862_1	23218	NBEAL2
loo_36430862_5	8943	AP3D1
loo_36431092_0	54790	TET2
loo_36431159_8	26121	PRPF31
loo_36431207_2	348	APOE
loo_36431335_5	1828	DSG1
loo_36433823_1	6390	SDHB
loo_36434495_0	51251	NT5C3A
loo_36434495_1	51251	NT5C3A
loo_36435264_0	1767	DNAH5
loo_36435264_1	1767	DNAH5
loo_36435264_2	27019	DNAI1
loo_36435264_3	27019	DNAI1
loo_36436058_1	6121	RPE65
loo_36437392_3	4436	MSH2
loo_36437392_5	2956	MSH6
loo_36438546_1	7681	MKRN3
loo_36438546_2	7681	MKRN3
loo_36440054_0	2022	ENG
loo_36440233_1	197135	PATL2
loo_36440324_0	6812	STXBP1
loo_36440799_0	5080	PAX6
loo_36441561_0	6331	SCN5A
loo_36441561_1	6331	SCN5A
loo_36443936_1	1301	COL11A1
loo_36443936_4	1280	COL2A1
loo_36447191_0	4853	NOTCH2
loo_36447832_0	1589	CYP21A2
loo_36450463_1	4210	MEFV
loo_36450801_0	23395	LARS2
loo_36451646_0	2271	FH
loo_36451910_1	54499	TMCO1
loo_36453960_0	6595	SMARCA2
loo_36454741_0	4292	MLH1
loo_36454741_1	4292	MLH1
loo_36457643_0	2263	FGFR2
loo_36457676_0	3593	IL12B
loo_36461073_0	1586	CYP17A1
loo_36462087_4	472	ATM
loo_36462087_5	79944	L2HGDH
loo_36467900_0	64127	NOD2
loo_36468719_0	3914	LAMB3
loo_36468928_0	1482	NKX2-5
loo_36471633_1	120892	LRRK2
loo_36471633_5	120892	LRRK2
loo_36472766_3	5172	SLC26A4
loo_36472766_5	117531	TMC1
loo_36474391_0	383	ARG1
loo_36475360_0	6906	SERPINA7
loo_36478906_0	324	APC
loo_36478906_2	55294	FBXW7
loo_36479284_0	50943	FOXP3
loo_36481973_5	50964	SOST
loo_36483457_0	9757	KMT2B
loo_36483457_4	9757	KMT2B
loo_36485079_0	7450	VWF
loo_36494191_3	1589	CYP21A2
loo_36494773_0	7276	TTR
loo_36494820_2	10381	TUBB3
loo_36495114_1	7273	TTN
loo_36495114_2	7273	TTN
loo_36496321_3	2516	NR5A1
loo_36498452_3	6102	RP2
loo_36498562_0	4140	MARK3
loo_36499355_0	763	CA5A
loo_36504295_0	6833	ABCC8
loo_36507135_9	2120	ETV6
loo_36507135_11	5795	PTPRJ
loo_36509339_4	7385	UQCRC2
loo_36509624_1	1080	CFTR
loo_36509868_5	5119	CHMP1A
loo_36509996_2	3000	GUCY2D
loo_36509996_8	3000	GUCY2D
loo_36510364_8	3767	KCNJ11
loo_36510862_2	25981	DNAH1
loo_36512050_0	7528	YY1
loo_36514658_0	3708	ITPR1
loo_36516004_0	348	APOE
loo_36516925_0	1756	DMD
loo_36517271_0	2200	FBN1
loo_36518257_0	5447	POR
loo_36518767_0	4436	MSH2
loo_36519758_0	4009	LMX1A
loo_36519758_2	4009	LMX1A
loo_36523592_0	3730	ANOS1
loo_36524103_5	5654	HTRA1
loo_36524103_9	5654	HTRA1
loo_36525434_1	3043	HBB
loo_36525927_5	2627	GATA6
loo_36528881_0	4221	MEN1
loo_36529473_2	84277	DNAJC30
loo_36531003_0	675	BRCA2
loo_36531003_13	3845	KRAS
loo_36534610_0	1634	DCN
loo_36535739_1	6584	SLC22A5
loo_36536961_3	1406	CRX
loo_36537433_0	540	ATP7B
loo_36542484_5	9990	SLC12A6
loo_36542484_6	9990	SLC12A6
loo_36543152_0	3078	CFHR1
loo_36543159_0	2160	F11
loo_36543209_0	7276	TTR
loo_36543942_2	4653	MYOC
loo_36544198_0	5087	PBX1
loo_36546111_1	881	CCIN
loo_36547798_3	7038	TG
loo_36549234_5	2332	FMR1
loo_36549853_2	6495	SIX1
loo_36550675_2	26229	B3GAT3
loo_36550847_0	84100	ARL6
loo_36552065_0	79581	SLC52A2
loo_36553497_3	3039	HBA1
loo_36556986_0	286204	CRB2
loo_36556986_2	286204	CRB2
loo_36561972_0	1594	CYP27B1
loo_36562171_0	1317	SLC31A1
loo_36565042_1	3123	HLA-DRB1
loo_36565042_5	3123	HLA-DRB1
loo_36565049_1	727857	BHLHA9
loo_36565796_0	7137	TNNI3
loo_36567274_0	7547	ZIC3
loo_36568381_4	5424	POLD1
loo_36568381_8	23438	HARS2
loo_36569391_0	10273	STUB1
loo_36570450_0	9381	OTOF
loo_36570531_4	1639	DCTN1
loo_36570531_5	400916	CHCHD10
loo_36571501_0	286464	CFAP47
loo_36572594_0	348	APOE
loo_36572594_3	348	APOE
loo_36572756_1	5903	RANBP2
loo_36572756_2	5903	RANBP2
loo_36572756_8	5903	RANBP2
loo_36572978_3	2155	F7
loo_36573973_2	23193	GANAB
loo_36574950_0	79053	ALG8
loo_36578728_0	3949	LDLR
loo_36578895_0	7253	TSHR
loo_36578895_3	7253	TSHR
loo_36580209_0	889	KRIT1
loo_36581488_2	672	BRCA1
loo_36582889_0	10342	TFG
loo_36583024_5	537	ATP6AP1
loo_36584998_1	1500	CTNND1
loo_36584999_0	53335	BCL11A
loo_36585002_0	8831	SYNGAP1
loo_36586783_8	4595	MUTYH
loo_36588750_1	3097	HIVEP2
loo_36588757_1	1287	COL4A5
loo_36588761_0	9702	CEP57
loo_36589849_7	1586	CYP17A1
loo_36593836_1	4625	MYH7
loo_36593836_2	4625	MYH7
loo_36595051_3	1301	COL11A1
loo_36595051_4	1280	COL2A1
loo_36595472_0	1781	IC2
loo_36598376_0	7450	VWF
loo_36598564_1	286	ANK1
loo_36599954_0	96459	FNIP1
loo_36599958_0	5080	PAX6
loo_36600740_1	26278	SACS
loo_36601426_2	6261	RYR1
loo_36601912_1	3920	LAMP-2
loo_36602128_1	3953	LEPR
loo_36603143_0	375056	MIA3
loo_36608496_0	4292	MLH1
loo_36608496_2	2956	MSH6
loo_36611250_1	54014	BRWD1
loo_36614229_0	7849	PAX8
loo_36619412_2	5308	PITX2
loo_36619412_4	5308	PITX2
loo_36619506_0	126792	B3GALT6
loo_36620389_1	5009	OTC
loo_36626890_0	268	AMH
loo_36628031_0	3043	HBB
loo_36630074_2	4647	MYO7A
loo_36631501_0	7136	TNNI2
loo_36632186_0	2566	GABRG2
loo_36634413_3	1134	CHRNA1
loo_36634413_4	1134	CHRNA1
loo_36634413_5	1134	CHRNA1
loo_36635257_0	2059	EPS8
loo_36635257_4	2059	EPS8
loo_36635612_1	9702	CEP57
loo_36635648_0	5318	PKP2
loo_36635648_1	5318	PKP2
loo_36636598_1	57511	COG6
loo_36639056_5	3098	HK1
loo_36639056_9	3098	HK1
loo_36641332_4	2523	FUT1
loo_36641332_7	2523	FUT1
loo_36641371_1	4137	MAPT
loo_36641486_0	4771	NF2
loo_36641486_2	8314	BAP1
loo_36641486_4	4771	NF2
loo_36641684_0	1756	DMD
loo_36644927_2	348	APOE
loo_36645641_4	23241	PACS2
loo_36646053_0	60676	PAPPA2
loo_36646056_0	1184	CLCN5
loo_36646731_2	1286	COL4A4
loo_36647821_1	402569	KPNA7
loo_36647821_9	402569	KPNA7
loo_36648081_0	1861	TOR1A
loo_36648511_3	24	ABCA4
loo_36648511_10	23746	AIPL1
loo_36649687_4	5190	PEX6
loo_36650939_1	55703	POLR3B
loo_36652930_2	1586	CYP17A1
loo_36652930_3	1586	CYP17A1
loo_36652930_11	1586	CYP17A1
loo_36654816_2	5745	PTH1R
loo_36657711_6	7716	VEZF1
loo_36657715_0	57674	RNF213
loo_36657715_1	57674	RNF213
loo_36657715_11	57674	RNF213
loo_36658016_5	3853	KRT6A
loo_36658659_4	50485	SMARCAL1
loo_36659204_0	26074	CFAP61
loo_36659944_0	4763	NF1
loo_36660125_5	1280	COL2A1
loo_36669868_2	2778	GNAS
loo_36670079_5	2200	FBN1
loo_36670503_1	1893	ECM1
loo_36670503_5	1893	ECM1
loo_36670602_9	5080	PAX6
loo_36672906_0	7994	KAT6A
loo_36672924_6	1824	DSC2
loo_36680390_1	445	ASS1
loo_36681951_7	889	KRIT1
loo_36681951_11	57674	RNF213
loo_36683786_0	6772	STAT1
loo_36684552_10	2261	FGFR3
loo_36684552_14	2261	FGFR3
loo_36685504_0	64135	IFIH1
loo_36685585_5	100	ADA
loo_36686515_1	6647	SOD1
loo_36689061_0	324	APC
loo_36691942_0	5566	PRKACA
loo_36697241_0	9681	DEPDC5
loo_36698909_5	6786	STIM1
loo_36699160_1	142680	SLC34A3
loo_36699235_1	7276	TTR
loo_36703300_1	6315	ATXN8OS
loo_36704130_1	25974	MMACHC
loo_36704130_3	25974	MMACHC
loo_36704130_5	25974	MMACHC
loo_36706865_2	147007	TMEM199
loo_36707813_0	351	APP
loo_36708395_1	1559	CYP2C9
loo_36708395_2	1559	CYP2C9
loo_36708848_2	367	AR
loo_36709533_2	2717	GLA
loo_36709916_4	64175	P3H1
loo_36709916_6	871	SERPINH1
loo_36710374_3	2776	GNAQ
loo_36714562_10	5781	PTPN11
loo_36717774_3	1080	CFTR
loo_36718955_3	5913	RAPSN
loo_36719021_1	7249	TSC2
loo_36719116_0	166378	SPATA5
loo_36719480_1	5290	PIK3CA
loo_36719811_3	2155	F7
loo_36721328_0	8710	SERPINB7
loo_36725792_0	2717	GLA
loo_36726778_9	26249	KLHL3
loo_36727127_0	2010	EMD
loo_36727127_3	2010	EMD
loo_36729249_0	51095	TRNT1
loo_36729957_0	2271	FH
loo_36729957_5	2271	FH
loo_36732160_7	84343	HPS3
loo_36732160_8	7454	WAS
loo_36732661_5	4091	SMAD6
loo_36734404_1	1991	ELANE
loo_36736685_4	4292	MLH1
loo_36736685_6	4292	MLH1
loo_36742238_6	6323	SCN1A
loo_36742831_0	182	JAG1
loo_36743378_0	51196	PLCE1
loo_36747619_0	580	BARD1
loo_36751388_1	355	FAS
loo_36752093_0	6535	SLC6A8
loo_36752199_4	149465	CFAP57
loo_36753606_10	286	ANK1
loo_36753606_16	286	ANK1
loo_36754679_0	7450	VWF
loo_36756990_5	8028	MLLT10
loo_36759719_0	150365	MEI1
loo_36760778_0	2155	F7
loo_36760778_10	2155	F7
loo_36762955_0	4771	NF2
loo_36764736_2	3630	INS
loo_36764859_6	8292	COLQ
loo_36765597_0	2521	FUS
loo_36769678_1	3949	LDLR
loo_36773198_1	128240	NAXE
loo_36773955_2	2271	FH
loo_36773955_3	2271	FH
loo_36773955_8	2271	FH
loo_36774715_0	4620	MYH2
loo_36774918_6	2548	GAA
loo_36777708_0	56246	MRAP
loo_36780067_1	5979	RET
loo_36782350_1	1180	CLCN1
loo_36785957_0	2308	FOXO1
loo_36787293_2	348	APOE
loo_36788924_1	4598	MVK
loo_36792195_0	1674	DES
loo_36793123_3	6928	HNF1B
loo_36793123_8	6928	HNF1B
loo_36798301_0	5053	PAH
loo_36798937_7	55252	ASXL2
loo_36799407_4	203228	C9ORF72
loo_36800380_0	2201	FBN2
loo_36803198_0	1593	CYP27A1
loo_36805432_0	5160	PDHA1
loo_36805523_1	10846	PDE10A
loo_36805523_8	10846	PDE10A
loo_36805523_9	10846	PDE10A
loo_36809200_1	311	ANXA11
loo_36809200_2	29967	LRP12
loo_36809754_4	4747	NEFL
loo_36809754_8	4747	NEFL
loo_36810668_5	8737	RIPK1
loo_36810668_8	5293	PIK3CD
loo_36810952_0	71	ACTG1
loo_36812896_3	846	CASR
loo_36816548_1	57462	MYORG
loo_36827302_2	3845	KRAS
loo_36833288_1	2548	GAA
loo_36835446_2	2645	GCK
loo_36835446_5	2645	GCK
loo_36840705_0	34	ACADM
loo_36842888_1	1183	CLCN4
loo_36842888_3	114327	EFHC1
loo_36842888_5	2903	GRIN2A
loo_36843271_0	55023	PHIP
loo_36843341_0	26525	IL36RN
loo_36843341_3	26525	IL36RN
loo_36843439_0	54551	MAGEL2
loo_36843439_1	54551	MAGEL2
loo_36843528_0	1829	DSG2
loo_36844630_1	8660	IRS2
loo_36844630_9	4771	NF2
loo_36845660_2	7161	TP73
loo_36845660_5	7161	TP73
loo_36847845_2	55164	SHQ1
loo_36847845_3	55164	SHQ1
loo_36849228_1	51693	TRAPPC2L
loo_36849356_0	7128	TNFAIP3
loo_36849527_8	3785	KCNQ2
loo_36849760_0	4125	MAN2B1
loo_36849760_1	4125	MAN2B1
loo_36849760_2	4125	MAN2B1
loo_36854401_4	36	ACADSB
loo_36854404_1	3039	HBA1
loo_36856325_0	6247	RS1
loo_36856325_1	6247	RS1
loo_36856325_5	6247	RS1
loo_36856325_12	6247	RS1
loo_36856325_15	6247	RS1
loo_36856871_2	256472	TMEM151A
loo_36856967_1	92749	DRC1
loo_36859317_3	8738	CRADD
loo_36860143_2	8313	AXIN2
loo_36860143_6	8313	AXIN2
loo_36860143_12	8313	AXIN2
loo_36860166_2	506	ATP5F1B
loo_36861347_0	3757	KCNH2
loo_36864026_3	9780	PIEZO1
loo_36865957_1	3043	HBB
loo_36869010_1	55343	SLC35C1
loo_36869887_13	2617	GARS1
loo_36871349_3	7157	TP53
loo_36873332_2	4322	MMP13
loo_36873447_4	311	ANXA11
loo_36873942_3	10501	SEMA6B
loo_36873942_6	10501	SEMA6B
loo_36874436_3	8462	KLF11
loo_36876345_4	22930	RAB3GAP1
loo_36876364_0	19	ABCA1
loo_36878345_0	3039	HBA1
loo_36879111_3	8242	KDM5C
loo_36879246_0	2664	GDI1
loo_36879366_2	4137	MAPT
loo_36880414_0	79944	L2HGDH
loo_36880809_0	7040	TGFB1
loo_36881271_11	672	BRCA1
loo_36882476_1	2332	FMR1
loo_36882476_3	2332	FMR1
loo_36882741_0	1778	DYNC1H1
loo_36889173_2	5979	RET
loo_36891180_0	2235	FECH
loo_36891870_3	1145	CHRNE
loo_36893489_0	4292	MLH1
loo_36896612_1	9719	ADAMTSL2
loo_36896672_2	91461	PKDCC
loo_36897110_0	4000	LMNA
loo_36898140_3	3043	HBB
loo_36898499_2	3784	KCNQ1
loo_36900016_2	1278	COL1A2
loo_36900016_5	1278	COL1A2
loo_36900016_7	9935	MAFB
loo_36909054_0	9343	EFTUD2
loo_36909251_0	324	APC
loo_36911651_0	4221	MEN1
loo_36911651_4	4221	MEN1
loo_36912596_1	1201	CLN3
loo_36912596_8	2055	CLN8
loo_36912596_9	2055	CLN8
loo_36913149_1	112476	PRRT2
loo_36913313_13	2778	GNAS
loo_36916302_1	355	FAS
loo_36916482_3	7681	MKRN3
loo_36916482_8	7681	MKRN3
loo_36916668_1	6622	SNCA
loo_36917044_4	3730	ANOS1
loo_36917044_5	3730	ANOS1
loo_36917474_0	25885	POLR1A
loo_36919448_0	5081	PAX7
loo_36922284_2	1282	COL4A1
loo_36922632_4	5087	PBX1
loo_36922632_5	2138	EYA1
loo_36923479_0	1294	COL7A1
loo_36923510_0	348	APOE
loo_36925939_1	215	ABCD1
loo_36926140_1	10804	GJB6
loo_36926140_5	10804	GJB6
loo_36926140_6	10804	GJB6
loo_36939129_4	595	CCND1
loo_36940542_0	4763	NF1
loo_36941763_0	10020	GNE
loo_36942482_1	85465	SELENOI
loo_36944600_0	23347	SMCHD1
loo_36945313_0	1476	CSTB
loo_36945845_4	3423	IDS
loo_36946855_0	6331	SCN5A
loo_36948619_1	4625	MYH7
loo_36949991_0	6888	TALDO1
loo_36950148_0	54664	TMEM106B
loo_36950434_0	4771	NF2
loo_36951356_3	1277	COL1A1
loo_36952639_1	139818	DOCK11
loo_36959467_1	50484	RRM2B
loo_36964102_2	10599	SLCO1B1
loo_36964102_3	10599	SLCO1B1
loo_36970776_2	2767	GNA11
loo_36971006_0	7273	TTN
loo_36971006_2	7273	TTN
loo_36978188_4	116519	APOA5
loo_36979978_0	7249	TSC2
loo_36980880_4	5080	PAX6
loo_36983044_0	4292	MLH1
loo_36983190_1	1589	CYP21A2
loo_36983625_9	5080	PAX6
loo_36983625_10	5080	PAX6
loo_36994644_0	435	ASL
loo_36995061_1	2717	GLA
loo_36998968_1	2200	FBN1
loo_36999054_5	30813	VSX1
loo_36999658_0	3047	HBG1
loo_37000195_5	7498	XDH
loo_37001413_3	100996717	NOTCH2NLC
loo_37002187_1	157570	ESCO2
loo_37004249_4	89869	PLCZ1
loo_37004943_5	7276	TTR
loo_37005710_1	5083	PAX9
loo_37005710_8	5083	PAX9
loo_37006101_0	10568	SLC34A2
loo_37006978_5	2162	F13A1
loo_37009951_0	7299	TYR
loo_37009951_1	4948	OCA2
loo_37013240_1	90	ACVR1
loo_37014259_2	63908	NAPB
loo_37014583_10	83706	FERMT3
loo_37016461_0	6928	HNF1B
loo_37016464_1	348	APOE
loo_37019617_0	5978	REST
loo_37023487_0	1292	COL6A2
loo_37023487_10	1291	COL6A1
loo_37025457_3	4297	KMT2A
loo_37025457_9	4297	KMT2A
loo_37027963_2	686	BTD
loo_37031326_0	5889	RAD51C
loo_37040911_0	242	ALOX12B
loo_37041080_2	10463	SLC30A9
loo_37041080_4	10463	SLC30A9
loo_37041139_0	3694	ITGB6
loo_37042257_2	2200	FBN1
loo_37042257_20	59	ACTA2
loo_37043002_2	114902	C1QTNF5
loo_37051054_1	5663	PSEN1
loo_37054604_0	1259	CNGA1
loo_37054604_1	1259	CNGA1
loo_37058074_4	367	AR
loo_37059315_2	5251	PHEX
loo_37062784_0	7317	UBA1
loo_37062784_2	7317	UBA1
loo_37062784_4	7317	UBA1
